Sumber_Video,Komentar,Nomor,text_clean,Label_Angka,Label_Teks
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"minimal benerin kalo tarif mau naik tdi pagi gua kerja buru² mau ngisi di mesin mikirnya eh malah ngalamin kendala kek bgini,hal kecil kek gini aja gabisa ditangani.ini sudah lebih dri 3 hari mesin nya mati lol lol",1317,minimal benerin kalau harga mau mahal tdi pagi kerja buru mau ngisi mesin mikirnya eh malah ngalamin kendala kek bgini kecil kek gin gabisa tangan sudah lebih dri hari mesin mati lol lol,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,minimal benerin tuh sistem tapi in nya.. bisa kepotong 2x .. gue jamin orng lebih milih naik motor dari pada naik tj,1318,minimal benerin sistem tapi in bisa potong x gue jamin orng lebih milih mahal motor pada mahal transjakarta,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"minimal integrasi mesin tap antar halte brt dan dalem tj diperbaikin sih. kadang hrsnya tap out pas tap di tj malah ketulis tap in, jd selanjut2nya udh gajelas kepotong2 mulu gegara reset kartu",1319,minimal integrasi mesin tempel antar halte brt dalem transjakarta diperbaikin kadang hrsnya tempel out pas tempel transjakarta malah ketul tempel in lanjut gajelas potong mulu gegara reset kartu,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,minimal kalo blm bisa ngasih bis 5 menit sekali ga usah kepikiran naikin tarif,1320,minimal kalau belum ngasih bis menit sekali tidak usah pikir naikin harga,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,minimal kalo mau naik fasilitasnya jangan menurun @pramonoanung,1321,minimal kalau mau mahal fasilitas jangan turun,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"minimal mesinnya ga tb² motong saldo 2×, rugi",1322,minimal mesin tidak tb motong uang rugi,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,minimal naiknya 4k dlu sih anj main lgsg goceng aja,1323,minimal naik k dlu anj main lgsg goceng,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,minimal naikin dulu gaji nya kocak,1324,minimal naikin dulu gaji kocak,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"minimal bersyukur ,noh liat luar jawa naik ojek pp bisa sampe 50 K gada transumnya adapun gasleengkap di jakarta, kurang kurangin ngeluhnya.",1325,minimal syukur noh liat luar jawa mahal ojek pp sampe k gada transumnya adapun gasleengkap jakarta kurang rangin ngeluhnya,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"Minimal upgrade gaji lah yg pada nolak, itu tj gak naek dari jaman jebot anggaran subsidinya makin gede tiap taun mending anggaran dialihin buat yg lain",1326,minimal upgrade gaji lah pada nolak transjakarta tidak naek jaman jebot anggar subsidi makin gede tiap taun mending anggar dialihin buat lain,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"minimal di upgrade lah, tapi in/out nya aja masi suka eror, halte' jg banyakin tempat duduk🥰",1327,minimal upgrade lah tapi in out saja mas suka eror halte jg banyakin tempat duduk,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,sy minta pihak berwenang gratis utk lansia jgn cuma lansia yg puny KTP Jkt tp lansia yg Tangsel biar semua lansia bs nikmatin gratis jg,1328,minta pihak wenang cuma cuma lansia jangan cuma lansia puny ktp jkt tapi lansia tangsel semua lansia bs nikmatin cuma cuma jg,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"Miris bngt, malah make AI kenapa ga pake karya anak bangsa?? 💔🥀",1329,miris bngt malah make ai tidak pake karya anak bangsa,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"1% misalnya 20 hari kerja, 20x10k= 200k kl tarif lama 20x7k= 140k beda 60k ini terasaa bgt loh lama2, ini yang sosoan bilang gpp dinaikinn, banyak duit lu pada? 10-26 244 Reply",1330,misal hari kerja xk k kalau harga lama xk k beda k terasaa loh lama yang sosoan gpp dinaikinn banyak duit kamu reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"Misal ke potong 2x, bisa mnta balikin ga sih?",1331,misal potong x mnta balikin tidak,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"Miss Kenapa sih yg di usik selalu hal2 untuk kepentingan rakyat, bensin aja naik tp tetep oplosan eek lahh, pdahal harusnya bisa ga naik 10-28 1 Reply",1332,miss sih di usik selalu untuk penting rakyat bensin mahal tapi tetep oplos eek lahh pdahal harus tidak mahal reply,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,Mnding bawa motor 10k bensin buat 2 hari,1333,mnding bawa motor k bensin buat hari,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,mndingan naik motor lg klau bus way naik tarifnya mah,1334,mndingan mahal motor lg klau bus way mahal tarif,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"mnurut gue si jangan ya, soalnya ga semua orang pake tj itu untuk kerja dan pnya gaji, sebagian besar ada anak sekolah berangkat sekolah pake tj, seharusnya malah gratis aja ga sih 🥹",1335,mnurut gue jangan soal tidak semua orang pake transjakarta untuk kerja pnya gaji bagi besar anak sekolah berangkat sekolah pake transjakarta malah cuma cuma tidak,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,mrt aja mendingan dr sudirman ke mandiri 4rb wkw,1336,moda raya padu mending sudirman mandiri rb wkw,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"Model kayak gini jadi gubernur, bukannya cari solusi malah naikan tarif TJ jadi 7K. Anak SD juga bisa ambil keputusan kayak gini gak usah loe pak.",1337,model kayak gin jadi gubernur bukan cari solusi malah naik harga transjakarta jadi k anak sd bisa ambil putus kayak gin tidak usah loe,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,semoga abis ini jaklingko jangann disuruh bayar juga ya Allah cukup Tj ajaa plis udh BESTie bgt Sama jaklingko 😭🙏😭,1338,moga abis mikrotrans jangann suruh bayar ya allah cukup transjakarta ajaa plis bestie sama mikrotrans,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,semoga sebelum naik suamiku sudah bisa beli motor second aja🤲,1339,moga mahal suami bisa beli motor second,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,semoga naiknya tarif di tambah dengan fasilitasnya 🥰,1340,moga naik harga tambah fasilitas,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,semoga ga kepotong 2x,1341,moga tidak potong x,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"tolong mohon jgn dinaikkan ongkos busway. krn sy kemana2 naik busway dr bekasi setiap hari aktivitas nya dijakarta. klu ongkos gede, yang habis diongkos. belum makan dan minum beli dijalan 🥺😢😭 pak gubernur @pramonoanungw , @ranokarno 🙏",1342,mohon jangan naik harga transjakarta saya mahal transjakarta bekas hari aktivitas dijakarta klu harga gede habis ongkos belum makan minum beli jalan gubernur,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,mohon di revisi kaum lansia 'dimajukan' umurnya dari umur 40thn,1343,mohon revisi kaum lansia maju umur umur thn,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,"MOLLY! Ini kan tj udah jualan nama halte ke brand buat nutup cost, buka toko juga di halte halte yang akhirnya mempersempit ruang gerak orang yang naik tj, dan membuka spot juga untuk iklan harusnya jadi pemasukan yang cukup banyak untuk transjakarta. Selain itu di jakarta juga pajak kendaraan bermotor kan cukup banyak ya harusnya bisa dialokasikan untuk transportasi umum terutama kalau goalnya adalah mengurai kemacetan dan masyarakat menggunakan transportasi umum 10-27 0 Reply",1344,molly transjakarta udah jual nama halte brand buat nutup cost buka toko halte halte akhir sempit ruang gerak orang mahal transjakarta buka spot iklan harus jadi pasu cukup banyak transjakarta itu di jakarta pajak kendara motor kan cukup banyak harus alokasi untuk transportasi umum utama kalau goalnya urai macet masyarakat guna transportasi umum reply,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,momo berakkkk 10-27 0 Reply,1345,momo berakkkk reply,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"momo_mochi harusnya gratiss kali bisa, kan negara kita kaya raya tajirrr korup aja bisa milyaran triliunan 10-29 8 Reply",1346,momo mochi harus gratiss kali kan negara kaya raya tajirrr korup bisa milyaran triliun reply,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,momo aku 3.5 aja pp 14rb jirrr busway biru sama orange kan tap 2 kali masa jd 20k ya Tuhan 10-27 0 Reply,1347,momo saja pp rb jirrr transjakarta biru sama orange tempel kali masa k tuhan reply,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,monababy waduh 10-30 0 Reply,1348,monababy waduh reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,Mono kocak,1349,mono kocak,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"mudah2 naik jadi 4000 aja, kl boleh saran, jak lingko, berbayar jadi 1000, dan kl boleh rute penyangga, cibubur, bogor alam sutra, bekasi bahkan pantai maju, bisa dinaikkan, tolong kasihan kami warga jakarta yg penghasilan 2jt ini pak... kami tidak mau gratis tapi tolong dikaji lebih adil, berapalah gaji kami dibanding pns dan tni yg rencana digratiskan... kl saya pribadi daerah penyangga bisa dinaikkan jadi 5000 atau 6000 saya yakin mereka tidak keberatan dki jakarta 4000 boleh lah. ini hanya masukan tolong jangan dibully",1350,mudah mahal jadi kalau saran jak mikrotrans bayar jadi kalau rute sangga cibubur bogor alam sutra bekas bahkan pantai maju naik kasihan warga jakarta hasil jt pak tidak mau cuma cuma tapi kaji lebih adil berapa gaji banding pns tni rencana gratis kalau pribadi daerah sangga naik jadi saya yakin tidak berat jakarta jakarta lah hanya masuk jangan dibully,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,muka gile kagak becus kerja malah ngerjain masyarakat dgn menaikan tarif angkutan umum,1351,muka gile kagak becus kerja malah ngerjain masyarakat naik harga angkut umum,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,muka2 org susah yg dikasih kesempatan jdi pejabat TPI malah ngelunjak ya mereka2 ini,1352,muka org susah kasih sempat jdi jabat tapi malah ngelunjak mereka,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,mulai kapan,1353,mulai kapan,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,Mulai deh....Kbijakan yg membeni Pengguna. BUS Way. jangan Naik Dong ...Sya Tidk Setuju,1354,mulai kbijakan beni guna bus way jangan mahal sya tidk tuju,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"mulai mengeluarkan taringnya,",1355,mulai keluar taring,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,mulai nyekek ...orang atas kalo udah di pilih balesan nya pasti nyubit ..nyekek...nyenysara in...,1356,mulai nyekek orang atas kalau udah pilih balesan pasti nyubit nyekek nyenysara in,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"3500 ke 5000 mungkin keliatan kecil naik cuma 1500, tapi bayangin sehari berapa kali tap in out, sebulan lagi 1500 kerasa juga, apalagi buat yang gajinya bahkan ga setengah umr jkt!!!",1357,mungkin liat kecil mahal cuma tapi bayangin hari berapa kali tempel in out bulan rasa apalagi buat gaji bahkan tidak tengah umr jkt,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"mysh yg nolak untuk naik, pindah ke kampung aja sono 10-29 0 Reply",1358,mysh nolak mahal pindah kampung sono reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"Naa._.naa ih ga mau lah, dari tarif 3500 jadi 5000, gue masih mahasiswa belum punya kerja atau gaji, tiap hari pp kampus naik tj itu karna murah dan nyaman, kalo tarif naik kerasa banget biaya yang dikeluarin buat naik transum per bulannya. Yang bilang beli kopi yang 8k ga masalah, heh! ga semua orang tiap hari beli kopi! 10-27 1 Reply",1359,naa naa ih tidak mau lah harga jadi gue mahasiswa belum punya kerja gaji tiap hari pp kampus mahal transjakarta karena murah nyaman kalau harga mahal rasa biaya dikeluarin buat mahal transum per bulan bilang beli kopi k tidak masalah heh tidak semua orang tiap hari beli kopi reply,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"naao gue yg tiap ngisi saldo cuma bisa 10k itupun kepotong pajak jadi dapetnya ngga full 10k, berati kalo ngisi segitu cuma bisa buat berangkat, pulangnya ngga cukup 10-26 8 Reply",1360,naao gue tiap ngisi uang cuma k itu potong pajak jadi dapetnya ngga full k berat kalau ngisi segitu cuma buat berangkat pulang ngga cukup reply,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,nad ౨ৎ ⋆｡˚ gapapa tapi plis sistemnya benerin dulu biar ga tap 2x... 10-26 5 Reply,1361,nad gapapa tapi plis sistem benerin dulu tidak tempel x reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"Nady yg naik ribuan org, tiap hari naik juga desek²an 🥺 10-26 1 Reply",1362,nady mahal ribu org tiap hari mahal desek an reply,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,gw naek 1 kali aja udh berasa rugi banget anjer,1363,naek kali sudah asa rugi anjer,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,naek motor aja lagi aahhh,1364,naek motor lagi aahhh,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,"nah kan, jule anj",1365,nah jule anj,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,Naiknya drastis langsung 5000 😀😀,1366,naik drastis langsung,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,naikkan gaji pak,1367,naik gaji,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"Di naikan gpp asal armada di perbanyak terus gk usah terlalu padat , klo terlalu padat org gk bsa nafas dan maling semua di dlm situ, cctv di dlm tj sma aj gk kepake klo ad hehilangan gk bsa membantu @transjakarta",1368,naik gpp asal armada banyak terus tidak usah terlalu padat kalau terlalu padat org tidak bsa nafas maling semua dlm situ cctv dlm transjakarta sma aj tidak kepake kalau ad hehilangan tidak bsa bantu,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"ada kenaikan, ada juga penambahan gratisan nantinya. siapa tau kita dapat yg gratisan wk wkwk",1369,naik juga tambah gratis nanti siapa kita yang gratis wk wkwk,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"kenapa dinaiki ,KLO pake uang negara",1370,naik kalau pake uang negara,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"seharusnya... naikan pajak kendaraan dan perbanyak kendaraan umum, termasuk di pelosok",1371,naik pajak kendara banyak kendara umum masuk pelosok,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,kenaikan setinggi itu gak kira kira,1372,naik setinggi tidak kira kira,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,kenapa naiknya ga perlahan misal dari 3500 jadi 4000/4500 kan tinggal ngalikan aja tu berapa banyak yg naek 😭😭😭,1373,naik tidak perlahan misal jadi tinggal ngalikan tu berapa banyak naek,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"kenaikannya kenapa ga bertahap aja, jadi ga KAGET 😭",1374,naik tidak tahap jadi tidak kaget,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"naikin bwt warga bekasi,depok,bogor dan tangsel aja...",1375,naikin bwt warga bekas depok bogor tangsel,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,Naikin dulu gaji gua 😭😭,1376,naikin dulu gaji,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,naikin gaji UMR!!!,1377,naikin gaji umr,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,yg naikin kebelet beli iphone 17 promagg,1378,naikin kebelet beli iphone promagg,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,Naikin aja terosss…,1379,naikin terosss,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,"Naikin terus dana yang numpuk di bank tuh urusin, lagi lagi rakyat di peres",1380,naikin terus dana numpuk bank urusin lagi rakyat peres,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,naikin aja terus semuaaa,1381,naikin terus semuaaa,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,Naikin aja yang transjabodetabek😹 daerah sebelah gamau patungan tuh,1382,naikin yang transjabodetabek daerah belah gamau patungan,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,KOK NAIKKK?!!!!! TRANSUN HARUSNYA GRATISSSSS,1383,naikkk transun harus gratisssss,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,Nailaokt coba lu PP tiap hari kantor atau sekolah dengan gaji lu yang ga sesuai makanya naik transum dulu cobain 10-26 23 Reply,1384,nailaokt coba kamu pp tiap hari kantor sekolah gaji kamu tidak sesuai makanya mahal transum dulu cobain reply,-1,Negatif
https://www.tiktok.com/@rozak.idx/photo/7565037699082554631?q=tarif%20transjakarta&t=1763737147719,pak nakes nggak ikut digratiskan juga naik TJ ? hehe,1385,nakes tidak ikut gratis mahal transjakarta,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"nama ga 3ribu aja ga demen bet gua liat angka yg pake 500an di belakangnya 😭, kek ganjil ajw😭",1386,nama tidak ribu tidak demen bet liat angka pake an belakang kek ganjil ajw,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"nambah lg pengeluaran buat transportasi, padahal transportasi yg di andelin saat ini Transjakarta. Di irit2 buat makan malah transportasi naek",1387,nambah lg keluar buat transportasi padahal transportasi andelin ini transjakarta di irit buat makan malah transportasi naek,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,nambah 3rb naik ojol bisa cpt sampe dripada desek²an wkwkww,1388,nambah rb mahal ojek online cpt sampe dripada desek an wkwkww,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,nambah 15 ribu mending ke PIK 1 atau PIK 2,1389,nambah ribu mending pik pik,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,nambahin beban hidup aj pak... 🥺🥺🥺,1390,nambahin beban hidup aj,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"Nana Priatna naik goceng ga masalah,, tapi jgn bilang rugi lah, apalah,,.. kita juga naik lgsg bayar ga ngutang 😭😭 10-26 1 Reply",1391,nana priatna mahal goceng tidak masalah tapi jangan rugi lah apa juga mahal lgsg bayar tidak ngutang reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,Nanaa 5rb gapapa tapi busnya banyakin iyaa guaa gamau desak2an lg dan nunggu lama😭🤏🏻 dan tiap isi saldo di mesin dihalte tolong jangan dipotong 1.500 lg🫠 10-27 1 Reply,1392,nanaa rb gapapa tapi bus banyakin iyaa guaa gamau desa lg nunggu lama tiap isi uang mesin halte jangan potong lg reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"nanad💐 asal ga pas tap out ga 2x,tapi buat anak kuliahan kaya gwehh berat bngt😭 10-28 0 Reply",1393,nanad asal tidak pas tempel out tidak x tapi buat anak kuliah kaya gwehh berat bngt reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269,"nanassss lagian ASN pemrov digratisin si, mereka gajinya gede 10-28 0 Reply",1394,nanassss lagi asn pemrov digratisin mereka gaji gede reply,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,Nangis bgt dengernya😭😭,1395,nang dengernya,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,Nano Rizky kalo tarif naik kenapa kalo isi saldo di mesin isi saldo dipotong 1500 rupiah.itu uangnya kemana?coba kalo 1 hari ada 100 orang isi saldo ? 10-28 0 Reply,1396,nano rizky kalau harga mahal kalau isi uang mesin isi uang potong rupiah uang coba kalau hari orang isi uang reply,-1,Negatif
https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719,ya nasib2jd orang yg meranto krj jd kuli bayaran susah naik kontrakan naik kendaraan nik nasib perasaan duit makain kecil serba naik 🥺ya cm bs dia doang doa saya semoga tambah sehat rizki pancar berkah barokah sllu dlm lindungan allah sllu aamin,1397,nasibjd orang meranto krj kuli bayar susah mahal kontra mahal kendara nik nasib asa duit makain kecil serba mahal cm bs doang doa moga tambah sehat rizki pancar berkah barokah sllu dlm lindung allah sllu aamin,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,Natal sebagai pengguna saya rasa masih masuk akal kok harga segitu cuma mungkin ada perbaikan pelayanan dan waktu ngetemnya dipersingkat pasti makin jos 10-25 52 Reply,1398,natal guna rasa masuk akal harga segitu cuma mungkin baik layan waktu ngetemnya singkat makin jos reply,-1,Negatif
https://www.tiktok.com/@detikcom/video/7566891464819576080?q=tarif%20transjakarta%20naik&t=1763731593269,"—☆nawiwal｡*ﾟ+ MESIN TAP NYA ITU TOLONG DIBENERIN......... HDHSHSHDDH, AWAS AJA TARIF NAIK JADI 5K, TAPI KALO TAPIN TOPOUT KEPOTONG DUA KALI 😏 10-26 3 Reply",1399,nawiwal mesin tempel itu dibenerin hdhshshddh awas harga mahal jadi k tapi kalau tapin topout potong kali reply,-1,Negatif
https://www.tiktok.com/@kompascom/video/7566266810098666759?q=tarif%20transjakarta%20naik&t=1763734074101,nay buat pelajar kayaknya keberatan 10-26 835 Reply,1400,nay buat ajar kayak berat reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"naynayyyy gua aja sering nanya ke supir yg kerja bukan punya pemda. di bagian operator driver aja gaaji nyya ga umr. apalagi kalo sampe ada aduan dri pelanggan langsung kena sp ga kerja,gaji di potong, lwt backstop aja dikit kena potong gaji. brngkt dari rmh jam 2pg kadang hampir di begal atau liat yg tawuran di jlnan ceunah,trs kadang juga hrs ngsh ke uang buat spj lah bgtu ga ngerti gua juga.sekian trmksh jngn di hujat soalnya gue suka nanya"" ama driver nya 10-27 0 Reply",1401,naynayyyy sering nanya kemudi kerja bukan punya pemda bagi operator driver gaaji nyya tidak umr kalau sampe adu dri langgan langsung kena sp tidak kerja gaji potong lwt backstop saja dikit kena potong gaji brngkt rmh jam pg kadang hampir begal liat tawur jlnan ceunah trs kadang hrs ngsh uang buat spj lah bgtu tidak ngerti juga sekian trmksh jngn hujat soal gue suka nanya ama driver reply,-1,Negatif
https://www.tiktok.com/@republikaonline/video/7566532914700176661?q=tarif%20transjakarta%20naik&t=1763731593269,"NCෆ sebagai orang luar jakarta yg bolak balik ke Jakarta rada setuju dan gak setuju, soalnya tj emang membantu banget. kalau dinaikkan ke 5000 emang bakal kerasa banget tapi personal ga masalah. Sebagai orang luar yang gak ngerasa fasilitas ini gak sampai ke tempatku dan UMR lebih kecil dr jakarta aga gimana gitu dengan protesnya 10-28 0 Reply",1402,nc orang luar jakarta bolak balik jakarta rada tuju tidak tuju soal transjakarta emang bantu kalau naik emang bakal rasa tapi personal tidak masalah orang luar tidak ngerasa fasilitas tidak ke tempat umr lebih kecil jakarta aga gimana gitu protes reply,-1,Negatif
